Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.720458984375,34.61590230073929,31.380769870805455,34.61590230073929,15133331
2008-02-12,31.15432357788086,32.885119819755126,30.895512617325274,32.67483714840845,10237627
2008-02-13,30.701396942138672,32.108677420711544,30.070546921125775,31.704286100323362,10395753
2008-02-14,33.386558532714844,33.72624770896333,31.380775661138497,31.380775661138497,12514003
2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
2008-02-18,34.146820068359375,35.11736171417577,33.85565911038923,35.11736171417577,6977153
2008-02-19,33.7747688293457,34.84236228607472,33.51595796196243,34.76148402714014,7226542
2008-02-20,32.93363571166992,33.46743356380555,32.56159657948475,33.45125747241418,5604999
2008-02-21,33.16011047363281,33.72625855139972,32.755718989513596,33.46744756277057,3874365
2008-02-22,32.739532470703125,32.94981509792866,31.72046493870277,32.06015411603622,2691220
2008-02-25,33.01451110839844,33.41890238825778,32.22190463866676,33.127741544344296,6270186
2008-02-26,33.143924713134766,33.6130182591669,32.98216816664344,33.32185735306794,7139423
2008-02-27,35.08500671386719,36.81580061478634,33.629197652588985,33.629197652588985,43223132
2008-02-28,36.071720123291016,36.346707141193264,34.9394242513984,35.424693910780945,35763847
2008-02-29,35.55409240722656,36.55698374866786,34.97177066725502,35.84525547117563,16477462
2008-03-03,34.0659294128418,35.19822722287865,33.677714211837745,34.00122724500165,10049153
2008-03-04,33.19244384765625,34.421793782307454,32.351311298446674,34.29238944980232,11485198
2008-03-05,33.8071174621582,33.968873963049624,32.38365893793595,33.35419794328446,8581053
2008-03-07,32.07632827758789,33.321854454824084,30.733747742105706,33.321854454824084,14251925
2008-03-10,31.962533950805664,32.19014051717621,30.12542113035572,32.125110384653766,11713659
2008-03-11,34.59627914428711,34.92143206915537,30.954566826779434,31.702416789908924,19665129
2008-03-12,33.71835708618164,35.766820370527604,33.393204253907165,35.53921382895223,12262350
2008-03-13,29.08492088317871,33.165590713149726,28.288297053240463,32.840437949494664,47000084
2008-03-14,31.084617614746094,31.214677862911188,29.29627707451557,29.897808478633785,35798540
2008-03-17,29.865293502807617,30.4993410499321,29.231245955683136,30.4993410499321,19211273
2008-03-18,30.125415802001953,30.710691301352856,29.328789652980205,29.816518868258687,12632937
2008-03-19,30.304256439208984,33.75087560365671,30.109163831467917,31.53983560462221,16449023
2008-03-24,30.596885681152344,31.442283835003582,29.930322006586962,31.442283835003582,11636914
2008-03-25,31.751184463500977,31.94627485489116,30.824497937874813,31.393515438326403,13232423
2008-03-26,31.55608558654785,32.32019553139588,31.214674713209725,31.5398275058968,11448313
2008-03-27,32.12510299682617,32.43399991416758,31.08461450049683,31.08461450049683,17425122
2008-03-28,32.190128326416016,32.43399508991712,31.344732513617103,32.27141651255533,11599511
2008-03-31,31.962533950805664,32.33646107170671,31.5398347817838,32.19014051717621,9914705
2008-04-01,32.02755355834961,32.482768746580696,31.621112607295043,32.190129938771435,6034588
2008-04-02,32.54780197143555,33.49074639113939,32.190133018257626,32.190133018257626,6087024
2008-04-03,32.28768539428711,32.7754146743176,32.0275626705874,32.629096331325236,3883474
2008-04-04,32.12510299682617,32.499030031735,31.50731357231036,32.499030031735,5906537
2008-04-07,31.995038986206055,32.32019174075795,31.621111995421433,32.173873442226245,4088729
2008-04-08,31.182165145874023,32.01130532494406,30.9545585999742,31.94627299318656,5753811
2008-04-09,31.263446807861328,31.539825339612435,30.90577787843831,31.279704887395713,3776374
2008-04-10,31.88123321533203,32.10883969233016,31.100867521314722,31.21466965727221,7075297
2008-04-11,32.02755355834961,32.35270631919326,31.702400797505955,32.190129938771435,4012660
2008-04-15,32.51530075073242,32.677877210384395,31.27971921636054,31.832478738160383,6362785
2008-04-16,32.076332092285156,33.06804858671953,31.94626964747531,32.840442064656784,4725794
2008-04-17,33.31190872192383,34.07601638672283,32.206388012198744,32.56405693109754,14831167
2008-04-21,33.848411560058594,34.433686999278876,33.490744828650875,33.81589760543065,7639361
2008-04-22,34.401161193847656,34.791346180646386,33.490735438204695,33.815888123815114,8814769
2008-04-23,34.433677673339844,34.840118534235046,33.97846479117033,34.46619382424458,5265604
2008-04-24,33.21437072753906,34.85639301961455,32.92173405195817,34.79136289227255,8801780
2008-04-25,33.49074172973633,33.96221277142489,33.035526561315876,33.81589447642956,4095990
2008-04-28,33.62080383300781,34.27110936288611,33.490743609065476,33.52325756250941,4708244
2008-04-29,34.0922737121582,34.417426465757394,33.65331881784924,33.81589519464883,6497143
2008-04-30,34.31989288330078,34.75885014493168,34.14106056679135,34.433697271155914,6331377
2008-05-02,34.62877655029297,35.604234796207336,34.56374423649878,34.84012495487447,5658418
2008-05-05,34.466209411621094,35.27909150103821,34.238600662517264,35.083998917544584,7642293
2008-05-06,34.17356872558594,34.85639052654836,33.97847835751359,34.189826807529556,5061166
2008-05-07,33.68583297729492,34.36865464608522,33.16558989138716,34.14104815818287,4303106
2008-05-08,33.27938461303711,33.62079537131349,33.084294326224004,33.42570287941763,3642073
2008-05-09,33.08430862426758,33.945962724842666,32.58032130663073,32.840444006548175,8621761
2008-05-12,33.08430862426758,33.32817324198699,32.35271256602565,33.08430862426758,4890395
2008-05-13,33.181846618652344,33.42571119162431,32.9054680923341,33.23062085629672,5056766
2008-05-14,33.230628967285156,33.40946347213149,32.51529315298366,32.51529315298366,2982486
2008-05-15,33.246883392333984,33.62080823898318,32.51528957534622,32.51528957534622,2646760
2008-05-16,33.50700759887695,33.60455389300175,33.100566544260154,33.490751720759356,4422288
2008-05-20,33.44196701049805,33.57202943034217,33.100556190396574,33.16558850286021,3464912
2008-05-21,33.653324127197266,34.1410533345431,32.677865712505586,32.677865712505586,3419088
2008-05-22,33.19811248779297,33.36068890792278,32.84044568655767,32.84044568655767,3558000
2008-05-23,32.645355224609375,33.45823737815288,32.515294962076005,33.0030242542021,4417028
2008-05-26,32.401485443115234,32.59657801107832,30.88952355411036,30.88952355411036,2605807
2008-05-27,31.426023483276367,32.80792277004459,31.279705176282288,32.45025383731829,3316550
2008-05-28,32.580322265625,32.77541264249274,30.987072059911032,31.539831435328622,4505700
2008-05-29,33.116825103759766,33.49075220243548,32.15762464208533,32.92173471778815,11026212
2008-05-30,32.0600700378418,33.32816714089359,31.93000981423391,33.198104712202394,4023430
2008-06-02,30.694433212280273,32.51528983090571,30.239217955082104,31.864982005610663,4431595
2008-06-03,29.55638885498047,30.564360918528237,29.28000817339637,30.2392082131742,6240766
2008-06-04,28.64597511291504,29.735235895566774,28.46714059484266,29.426341112578488,5762089
2008-06-05,28.597198486328125,28.80854915563039,27.63799804820134,28.613456569364274,9721099
2008-06-06,28.288311004638672,29.475120500347437,27.881869849618766,28.450887466646638,6317089
2008-06-09,27.89811134338379,28.580932959717106,26.662530526014628,27.96314144849099,6500809
2008-06-10,27.703025817871094,27.930634550841127,27.068978274086273,27.637995696344074,6717902
2008-06-11,27.83309555053711,28.288308725449117,27.638002929812416,27.963155827630768,2586175
2008-06-12,28.028173446655273,28.190749822945424,26.66253232683464,27.475414208285404,3244212
2008-06-13,27.84935188293457,28.2557929796163,27.556712970273285,27.979412151839092,4248430
2008-06-16,28.824806213378906,29.263761209238467,27.995666058865854,28.093212348529228,4354615
2008-06-17,29.68646240234375,29.9140689574086,28.320820866870758,29.231249292214052,4736084
2008-06-18,29.653934478759766,30.304242129117515,29.5889043752489,29.5889043752489,5055019
2008-06-19,29.019899368286133,29.588916873247587,28.548428162334858,29.0686736203332,4221271
2008-06-20,28.35333824157715,29.377571170271292,27.97941329932822,29.263766776499445,3837789
2008-06-23,27.361616134643555,28.223272449539053,27.085237554649087,28.12572616038888,4516050
2008-06-24,26.516210556030273,27.768049371528747,26.239829870504764,27.361606278957073,5238203
2008-06-25,25.784622192382812,26.321123390735224,25.19934675458166,26.012228694560097,3933879
2008-06-26,27.247821807861328,28.418373204283245,25.93095203815776,25.93095203815776,18253250
2008-06-27,26.044750213623047,26.92266472785054,25.898431862946477,26.337389120060223,6821283
2008-06-30,25.524505615234375,26.27235761930797,24.792911694852705,26.02849297918075,4596315
2008-07-01,23.719900131225586,25.524498398990808,22.80947195779524,25.524498398990808,6202295
2008-07-02,24.760391235351562,25.020513914079466,22.972050851087097,23.736160806397145,5245963
2008-07-03,24.110084533691406,24.7603900981007,23.41100693398479,24.54904167170105,4726793
2008-07-04,24.435237884521484,24.906708988673003,23.57358387366124,23.73616026854683,4862814
2008-07-07,24.97173309326172,25.979707380899658,24.76038471282938,24.76038471282938,5528014
2008-07-08,25.703336715698242,26.337384254895177,23.085853946151765,23.085853946151765,8354280
2008-07-09,27.491676330566406,27.605478487658257,26.044744604694348,26.044744604694348,6860769
2008-07-10,28.694738388061523,29.036149235440252,26.727563700863442,27.49167358761187,7216175
2008-07-11,27.3290958404541,29.328784381654067,27.11774522876976,28.971117677784232,6040791
2008-07-14,27.34535026550293,28.320810674152153,26.662530846056512,26.662530846056512,5942149
2008-07-15,26.207324981689453,26.955176977120903,26.01223459489248,26.6625402943835,3693378
2008-07-16,25.491987228393555,26.662538281123897,25.053030032348747,26.207323002802667,6973872
2008-07-17,26.7925968170166,26.987689381699056,26.012230968453938,26.012230968453938,5038238
2008-07-18,28.288311004638672,28.515917610432943,26.48371183533341,27.280336058155548,5983177
2008-07-21,29.881549835205078,30.060384313689653,28.304557895500434,28.77602900780812,8754188
2008-07-22,31.100875854492188,31.37725443451317,29.621430049976563,29.881552752707396,12631056
2008-07-23,33.295654296875,33.94595988981591,31.89749683103535,32.48277230569887,12798869
2008-07-24,32.12510299682617,33.913443357889676,30.125414202397653,30.125414202397653,10764301
2008-07-25,32.190128326416016,33.230618873065715,30.970805534326377,31.78368739571947,10710381
2008-07-28,31.930017471313477,32.82418778702617,31.57234846299487,32.19013798090828,5533881
2008-07-29,30.64566421508789,31.702411028875336,30.401799565752327,31.21468173020421,5145929
2008-07-30,31.930017471313477,32.19013798090828,30.922042778840186,30.922042778840186,7354746
2008-07-31,30.808238983154297,32.482777474486404,30.401797922891728,32.482777474486404,6006517
2008-08-01,31.7023983001709,31.832460717312753,29.263752785946163,30.32049917544355,4699412
2008-08-04,31.897493362426758,32.482768773446054,31.068353380573036,31.068353380573036,4301346
2008-08-05,33.32817459106445,33.572039218655156,31.70240820204264,32.02756103883024,9161115
2008-08-06,32.482765197753906,34.51496973100309,32.255158731046606,34.51496973100309,8616591
2008-08-07,32.401485443115234,33.133079265351384,31.39351085044532,31.39351085044532,4809365
2008-08-08,31.848730087280273,32.64535413002567,31.734925707566404,32.02756239099651,4883824
2008-08-11,32.14136505126953,32.61283621827784,31.897500426428977,32.2551694248953,2714705
2008-08-12,31.588607788085938,32.515294306474466,31.344743146939898,32.35271567395985,5801276
2008-08-13,31.718652725219727,32.02754734709917,30.970801079296997,31.21466560263596,2754609
2008-08-14,30.954559326171875,31.864985531129875,30.889526992888705,31.539832685049486,2566362
2008-08-18,30.596885681152344,31.539827909992663,30.304249046018043,30.88952231628664,2963058
2008-08-19,30.027870178222656,30.726947853460626,29.41007850223491,30.54811556799301,2941144
2008-08-20,30.369277954101562,30.613142542022878,30.157927321519693,30.239215517493463,3319410
2008-08-21,30.044132232666016,30.54811960719216,29.68646320427096,30.23922262581281,4138486
2008-08-22,29.735233306884766,31.084618912061874,28.9711254581283,31.084618912061874,4139879
2008-08-25,30.060382843017578,30.46682381737805,29.84903221330008,30.46682381737805,2034227
2008-08-26,30.109153747558594,30.206700018759737,29.556394484196556,29.75148482151551,1489491
2008-08-27,29.507627487182617,30.483086028403477,29.34505106364581,30.271737559839174,4297168
2008-08-28,29.06867027282715,29.91406628836493,28.694743203863005,29.58891346583108,7382078
2008-08-29,30.271730422973633,30.385534774652424,29.45884849693469,29.588908723067583,2219080
2008-09-01,30.255352020263672,30.386397561288017,29.649261394001503,30.20620827603802,3417069
2008-09-02,31.844284057617188,31.975329570608984,30.206201814490388,30.468295062262204,5030404
2008-09-04,31.17267417907715,31.7460022486107,30.910580902932686,31.483908972466242,2813325
2008-09-05,30.48468589782715,30.82868325489324,30.14068854076106,30.795920755443547,3330688
2008-09-08,32.090003967285156,33.384087058626505,31.778766909116385,32.1063829941035,8377948
2008-09-09,32.20466232299805,32.4667555869958,31.46752626776031,32.089998047478524,3737279
2008-09-10,31.92619514465332,32.46676078295746,31.614958094089832,32.04085943852365,3847698
2008-09-11,31.07438850402832,31.778762091247447,30.828676477539542,31.778762091247447,2567354
2008-09-12,31.385631561279297,32.23743436621663,30.877826128404696,31.28734628043437,6093354
2008-09-15,29.403549194335938,30.714013485320667,28.51898624227898,30.23897062419644,6770268
2008-09-16,29.97687530517578,30.238968590100136,27.84737097557178,28.256891038957168,4654621
2008-09-17,29.20697593688965,30.402773511161975,28.830216183971242,30.402773511161975,4674190
2008-09-18,29.141450881958008,29.714778910700716,27.044709265557145,28.830216110712488,6603710
2008-09-19,30.91058349609375,31.07439152970272,29.485452714980266,29.829450029916828,9821730
2008-09-22,30.238971710205078,33.0892334228927,29.993259646820885,31.778766863054916,4162514
2008-09-23,29.878591537475586,30.550204919319697,29.321644667820216,29.878591537475582,6569683
2008-09-24,30.56658172607422,30.894197745542083,29.583733667670632,29.976872446674403,5730103
2008-09-25,29.616498947143555,30.779536370128497,28.91212310588774,30.64848861692836,10926783
2008-09-26,29.141450881958008,29.780303891416242,28.633647833930826,29.780303891416242,4967945
2008-09-29,28.060325622558594,29.97687838290152,27.519757750316668,29.97687838290152,7859964
2008-09-30,28.109460830688477,29.157831620679207,26.53690353480825,26.53690353480825,6616439
2008-10-01,29.04317283630371,29.321645164958472,27.89651436034102,28.46984470921671,3743739
2008-10-03,29.452686309814453,29.813062575657163,28.66640657910745,29.19059306624545,4681406
2008-10-06,28.846609115600586,29.485460163706755,28.256899601275958,29.125083731800583,5560277
2008-10-07,29.796676635742188,30.43552951057472,28.83021003531172,28.83021003531172,9928258
2008-10-08,29.56735610961914,29.813068154862243,27.552516005552537,28.79745970093058,9985473
2008-10-10,29.38716697692871,30.058780348261205,27.208521053750378,29.452691966747384,9025179
2008-10-13,29.97687530517578,30.206206096313892,29.33802445065229,29.53459496979269,6805621
2008-10-14,29.25612449645996,31.090775523649405,29.026793673508493,30.14068751172354,5099383
2008-10-15,29.01041603088379,29.63288580224946,28.69918114520095,29.092320065105014,5495022
2008-10-16,27.896516799926758,28.600892750734,27.355951121544194,28.600892750734,6651066
2008-10-17,25.79977035522461,28.666410765208955,25.42301056826785,28.46984247016885,5586092
2008-10-20,26.09463119506836,27.126623363898428,25.275590849229797,25.898062845140583,7922965
2008-10-21,26.307579040527344,27.68356616913812,25.554061591924913,26.356720565132132,8047276
2008-10-22,24.866065979003906,26.242053055725002,24.6203539216684,26.045484742929823,5408099
2008-10-23,23.653884887695312,24.472925007732968,23.293506346163337,24.243594218480126,6641370
2008-10-24,20.59067153930664,23.260741129305273,20.31219704238191,22.933125119647123,9905588
2008-10-27,19.001737594604492,20.31220194984773,17.036041061739642,20.213916678846726,12878172
2008-10-29,21.50799560546875,22.86760108064689,19.656963921553054,21.622659869350734,13094201
2008-10-31,22.883991241455078,23.588367230286494,21.753716075410487,22.638279152237168,8097887
2008-11-03,23.588359832763672,24.210829374854708,22.76931757044069,24.178066884518,4951148
2008-11-04,24.6203556060791,24.81692615411144,23.14608316120317,23.260747462731313,4515828
2008-11-05,23.71941375732422,25.816158337307957,23.260749838989142,25.816158337307957,6145587
2008-11-06,22.933134078979492,24.489312954599416,22.45809112374686,23.26075021662808,4896229
2008-11-07,24.718645095825195,25.45578144398072,22.605519120347957,22.769327197715853,8250147
2008-11-10,25.275585174560547,25.848913287928568,24.71863830878934,25.488534727953216,3775177
2008-11-11,24.98072624206543,26.02909697994312,24.407398251780492,25.390246235126103,8900004
2008-11-12,23.932357788085938,25.521296549022214,23.63750422628616,25.521296549022214,5705390
2008-11-14,23.85045623779297,24.898829503129843,23.555602645534975,23.719410690520263,4038880
2008-11-17,24.83330726623535,25.652349803931376,22.60551716261057,25.652349803931376,5361538
2008-11-18,23.490074157714844,24.767775709071504,23.031410410257077,24.767775709071504,6392448
2008-11-19,22.916757583618164,24.325507575641716,22.621901694056376,23.588371184421305,5606729
2008-11-20,22.671035766601562,23.096934833235448,21.704566689178016,22.933126816287515,5080395
2008-11-21,24.112550735473633,24.8660682236808,21.95028354701636,22.523611732553935,8350092
2008-11-24,24.718645095825195,25.111784037150294,23.490084515565982,24.833309416909174,5420119
2008-11-25,24.112550735473633,25.275588356207635,23.9159824049341,24.980734749503878,5453771
2008-11-26,24.653125762939453,25.029883504950625,23.670277161042943,24.374651103686286,5246053
2008-11-27,24.653125762939453,24.653125762939453,24.653125762939453,24.653125762939453,0
2008-11-28,24.259973526000977,24.735018578586384,23.293506617458007,23.91597844900954,8464961
2008-12-01,24.063411712646484,25.685111161870722,23.96512642625338,24.73502524424537,5733003
2008-12-02,23.85045623779297,24.112549554127188,23.096938786502893,23.883218735505547,5879324
2008-12-03,24.571212768554688,24.88244760150399,23.342652463395265,24.07978864649092,6430656
2008-12-04,25.750627517700195,25.881675274108755,21.78647232308868,21.78647232308868,4648185
2008-12-05,25.43939208984375,26.667952278826053,24.587589470100603,24.587589470100603,5338962
2008-12-08,25.504915237426758,26.340336622800425,24.407402785243644,26.12738707557061,11709287
2008-12-10,25.09539222717285,26.700712043077644,24.73501594165094,26.700712043077644,11172070
2008-12-11,24.816925048828125,25.537679989864642,24.423783970272964,25.537679989864642,9867592
2008-12-12,24.04702377319336,24.325498303558113,23.52283720607919,24.210831797692972,9847702
2008-12-15,24.44015884399414,24.980726575114094,24.243590577777223,24.866060086813082,5741641
2008-12-16,25.37387466430664,25.685109533326926,23.260748917097924,24.571215616268333,9183505
2008-12-17,25.341110229492188,26.045486165396486,24.66949679173742,26.045486165396486,8720755
2008-12-18,26.09463119506836,26.373105801369125,24.76778539045206,24.76778539045206,12640018
2008-12-19,27.355947494506836,27.68356355234086,26.061864510420154,26.864523407755797,10050607
2008-12-22,27.372331619262695,27.60166243949711,26.422243618593214,26.422243618593214,6524631
2008-12-23,26.81537628173828,27.634416322955335,26.61880800491917,27.19213603377111,5151765
2008-12-24,26.356718063354492,27.175758207616344,22.11408833864722,22.11408833864722,13318746
2008-12-26,26.405868530273438,27.79823724728846,25.717875909057263,27.79823724728846,5480531
2008-12-29,26.96280860900879,27.175758157408005,25.881675176222863,26.700715318971508,3418418
2008-12-30,26.913667678833008,27.355950290834546,25.914438155940182,26.897286429909098,4868199
2008-12-31,27.241283416748047,27.65080352558895,26.63519498873677,27.65080352558895,4396180
2009-01-02,27.634429931640625,28.09309391366607,27.110245380197924,28.09309391366607,3976548
2009-01-05,27.011945724487305,28.09307898099152,26.66794847626484,28.09307898099152,4505326
2009-01-06,26.81537628173828,28.043938565352168,26.373095992554056,28.043938565352168,3969700
2009-01-07,25.406635284423828,27.749091902279826,23.801317166784948,27.749091902279826,12109220
2009-01-09,25.275585174560547,27.51975610703082,24.01426243643545,27.51975610703082,5272587
2009-01-12,24.60396957397461,25.88167344423224,23.621121468448017,25.88167344423224,6595708
2009-01-13,24.243600845336914,24.88245186923504,23.883222205297393,24.57121698290407,4104761
2009-01-14,24.292734146118164,24.70225417931891,23.62112084731126,24.70225417931891,2777281
2009-01-15,23.932357788085938,24.29273633854218,23.424554678518383,24.079786790774403,3693599
2009-01-16,24.685880661010742,25.046259291751433,23.75217602611015,24.767784693289165,2131503
2009-01-19,25.635957717895508,25.84890722130991,24.587584779211344,25.357483239472256,2587926
2009-01-20,28.502613067626953,29.15784539871337,24.57121908110847,25.668731902604623,19101726
2009-01-21,26.602432250976562,29.125077876076958,26.242053669736862,29.125077876076958,11311625
2009-01-22,27.863750457763672,28.24050800350154,26.274811823745573,27.454230420314513,10535551
2009-01-23,28.25689125061035,28.600888550788437,26.995568557220242,28.322414016885094,7005930
2009-01-27,29.174205780029297,29.567344453070632,27.192128952119063,28.174976745616263,8487928
2009-01-28,29.829450607299805,29.97687739604376,28.830221138586147,29.780309084981386,6636133
