Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
58,2007-12-31,46.56970977783203,46.84469672252243,46.00356199261552,46.58588806159391,11982308
59,2008-01-01,47.42700958251953,47.86375295604091,46.375592462672856,46.81233583619424,16687746
60,2008-01-02,47.16822052001953,47.78289452111501,46.47266824541341,47.42702924008274,13437280
61,2008-01-03,49.109283447265625,49.30339211946998,46.31089695242392,46.87704468672993,31815218
62,2008-01-04,48.85049057006836,50.46805604709772,48.52697747466248,49.821029856285975,28011310
63,2008-01-07,48.44609832763672,49.56221585391419,47.92847650673131,48.543150499338374,15858063
64,2008-01-08,46.79616928100586,49.173990787086574,46.23002151231645,48.49461258707407,13282666
65,2008-01-09,46.05210876464844,47.055000455333754,45.938878279132204,46.84471777533396,13113527
66,2008-01-10,44.952152252197266,47.5564351358022,44.64481307611888,46.26238283724379,18023003
67,2008-01-11,45.63153076171875,46.06827429174438,43.83603055781936,45.56682639137165,11629440
68,2008-01-14,46.32708740234375,46.81235706230868,44.984508887359596,45.71241337730698,10264240
69,2008-01-15,44.919795989990234,47.26526556824016,44.54775686550831,47.07116125141585,11558334
70,2008-01-16,43.99779510498047,44.9683345092994,42.88167742277033,44.596295281896026,14834065
71,2008-01-17,45.17861557006836,46.181507032544616,43.221358731315455,44.15954582024081,16169395
72,2008-01-18,43.075782775878906,44.85510487646661,42.703739189959585,44.806574399745045,13254156
73,2008-01-21,35.74820327758789,42.70373433448639,31.138139801726613,42.70373433448639,33202389
74,2008-01-22,32.15720748901367,33.968881582979066,25.541363363312325,32.221909665091694,58755707
75,2008-01-23,35.74820327758789,37.1231338353469,32.674829089656,32.674829089656,28425991
76,2008-01-24,35.82908248901367,38.36866105191106,34.13063881412348,37.67310880549381,29911930
77,2008-01-25,37.673118591308594,37.8510490768686,36.15260496079753,37.52753591190268,12550722
78,2008-01-28,38.07748794555664,38.36864874743696,34.13062786874384,37.15547508299765,13601109
79,2008-01-29,37.44664764404297,38.724526060374416,36.88049975618698,38.174552071286385,7679877
80,2008-01-30,35.37615966796875,37.6892769669166,34.907064016857944,37.52752045107512,9016102
81,2008-01-31,33.06304931640625,35.8452630356978,32.67483400984467,35.74820866056646,41538563
82,2008-02-01,34.211524963378906,34.45415982995708,33.32186378592559,33.62920084479848,9089201
83,2008-02-04,35.97466278076172,36.395230222943006,34.85854309517702,34.85854309517702,12009385
84,2008-02-05,37.090782165527344,37.57605178088616,35.262934158594526,36.03936466558324,14593303
85,2008-02-06,36.767276763916016,37.20402038649606,34.712969613098146,36.071724380954834,12429218
86,2008-02-07,35.036476135253906,37.51135253882172,34.81001741574167,36.26582629055914,11300078
87,2008-02-08,34.13064193725586,35.55409874602265,33.499789616542415,35.262937824126986,13514197
88,2008-02-11,31.720468521118164,34.61591270799632,31.38077930542122,34.61591270799632,15133331
89,2008-02-12,31.15432357788086,32.885119819755126,30.895512617325274,32.67483714840845,10237627
90,2008-02-13,30.701404571533203,32.10868539981974,30.070554393752076,31.70429397893903,10395753
91,2008-02-14,33.386566162109375,33.726255415982585,31.380782832177644,31.380782832177644,12514003
92,2008-02-15,34.340911865234375,34.615898784947866,32.367481744139994,33.257142468672846,12080990
93,2008-02-18,34.14681625366211,35.117357791054864,33.85565532821889,35.117357791054864,6977153
94,2008-02-19,33.774776458740234,34.84237015662831,33.51596553289408,34.76149187942412,7226542
95,2008-02-20,32.93364334106445,33.467441316859514,32.561604122692835,33.45126522172079,5604999
96,2008-02-21,33.16010284423828,33.72625079174727,32.75571145316044,33.467439862664705,3874365
97,2008-02-22,32.73953628540039,32.949818937127326,31.7204686346618,32.060157851574665,2691220
98,2008-02-25,33.014522552490234,33.41891397252705,32.22191580801084,33.12775302768609,6270186
99,2008-02-26,33.143917083740234,33.61301052179181,32.98216057448362,33.321849682715126,7139423
100,2008-02-27,35.08500289916992,36.81579661190456,33.629193996177875,33.629193996177875,43223132
101,2008-02-28,36.071720123291016,36.346707141193264,34.9394242513984,35.424693910780945,35763847
102,2008-02-29,35.55409240722656,36.55698374866786,34.97177066725502,35.84525547117563,16477462
103,2008-03-03,34.06593704223633,35.19823510586223,33.67772175428772,34.0012348599055,10049153
104,2008-03-04,33.19244384765625,34.421793782307454,32.351311298446674,34.29238944980232,11485198
105,2008-03-05,33.80712890625,33.96888546189783,32.38366990017093,33.354209234057876,8581053
106,2008-03-07,32.076332092285156,33.321858417646325,30.733751397135748,33.321858417646325,14251925
107,2008-03-10,31.9625244140625,32.19013091252148,30.125412141756613,32.125100799402254,11713659
108,2008-03-11,34.59626388549805,34.921416666956674,30.95455317417813,31.70240280746623,19665129
109,2008-03-12,33.718353271484375,35.76681632407921,33.39320047599578,35.539209808253894,12262350
110,2008-03-13,29.084922790527344,33.165592888103006,28.288298908347617,32.84044010312488,47000084
111,2008-03-14,31.084613800048828,31.214674032252958,29.296273479283055,29.897804809581473,35798540
112,2008-03-17,29.865293502807617,30.4993410499321,29.231245955683136,30.4993410499321,19211273
113,2008-03-18,30.125417709350586,30.71069324575739,29.328791509891566,29.816520756049943,12632937
114,2008-03-19,30.304250717163086,33.75086923082061,30.109158146259375,31.539829649274402,16449023
115,2008-03-24,30.596887588500977,31.442285795052648,29.930323872383354,31.442285795052648,11636914
116,2008-03-25,31.751176834106445,31.946267178618957,30.824490531150936,31.39350789487506,13232423
117,2008-03-26,31.55607795715332,32.32018771726055,31.214667166358957,31.539819880433022,11448313
118,2008-03-27,32.1251106262207,32.43400761692208,31.08462188278563,31.08462188278563,17425122
119,2008-03-28,32.19013595581055,32.43400277711061,31.344739942644054,32.271424161216004,11599511
120,2008-03-31,31.9625244140625,32.336451423393946,31.539825371162465,32.19013091252148,9914705
121,2008-04-01,32.02755355834961,32.482768746580696,31.621112607295043,32.190129938771435,6034588
122,2008-04-02,32.54780197143555,33.49074639113939,32.190133018257626,32.190133018257626,6087024
123,2008-04-03,32.28769302368164,32.775422418959764,32.027570238516425,32.62910404139321,3883474
124,2008-04-04,32.1251106262207,32.499037749933514,31.50732105498601,32.499037749933514,5906537
125,2008-04-07,31.995044708251953,32.32019752095471,31.621117650593607,32.17387919625519,4088729
126,2008-04-08,31.182157516479492,32.01129749268236,30.954551026268554,31.946265176836434,5753811
127,2008-04-09,31.263442993164062,31.53982149119206,30.905774107383024,31.27970107071467,3776374
128,2008-04-10,31.881237030029297,32.1088435342613,31.100871242638593,31.21467339221289,7075297
129,2008-04-11,32.02755355834961,32.35270631919326,31.702400797505955,32.190129938771435,4012660
130,2008-04-15,32.51529312133789,32.677869542842906,31.279711876883027,31.8324712689833,6362785
131,2008-04-16,32.07632827758789,33.06804465408178,31.946265848245805,32.84043815908728,4725794
132,2008-04-17,33.3119010925293,34.07600858232545,32.20638063600057,32.56404947298279,14831167
133,2008-04-21,33.84841537475586,34.433690879936364,33.4907486030393,33.81590141646362,7639361
134,2008-04-22,34.40116882324219,34.79135389657506,33.49074286568751,33.815895623409396,8814769
135,2008-04-23,34.433692932128906,34.84013397313253,33.97847984823835,34.46620909744271,5265604
136,2008-04-24,33.214359283447266,34.85638100976,32.92172270869505,34.79135090482429,8801780
137,2008-04-25,33.49074172973633,33.96221277142489,33.035526561315876,33.81589447642956,4095990
138,2008-04-28,33.62081527709961,34.271121028333596,33.49075500888644,33.5232689733977,4708244
139,2008-04-29,34.092281341552734,34.41743416791676,33.653326349011536,33.81590276219355,6497143
140,2008-04-30,34.31988525390625,34.7588424179559,34.14105297715167,34.433689616462395,6331377
141,2008-05-02,34.628787994384766,35.60424656266784,34.56375565909875,34.840136468812524,5658418
142,2008-05-05,34.46620559692383,35.279087596371696,34.23859687301159,35.08399503447079,7642293
143,2008-05-06,34.17356491088867,34.85638663562966,33.9784745645937,34.189822991017444,5061166
144,2008-05-07,33.68583679199219,34.36865853810751,33.16559364717035,34.14105202443024,4303106
145,2008-05-08,33.279396057128906,33.62080693280938,33.08430570322829,33.425714373825244,3642073
146,2008-05-09,33.084312438964844,33.94596663889064,32.580325063217096,32.84044779312728,8621761
147,2008-05-12,33.084312438964844,33.328177084802405,32.3527162963682,33.084312438964844,4890395
148,2008-05-13,33.18185043334961,33.425715034357076,32.90547187525795,33.23062467660124,5056766
149,2008-05-14,33.230628967285156,33.40946347213149,32.51529315298366,32.51529315298366,2982486
150,2008-05-15,33.246883392333984,33.62080823898318,32.51528957534622,32.51528957534622,2646760
151,2008-05-16,33.50700378417969,33.604550067199064,33.10056277583529,33.49074790791279,4422288
152,2008-05-20,33.44197463989258,33.57203708940892,33.100563741902214,33.16559606920221,3464912
153,2008-05-21,33.65332794189453,34.14105720452583,32.67786941663195,32.67786941663195,3419088
154,2008-05-22,33.19810485839844,33.3606812411659,32.84043813936002,32.84043813936002,3558000
155,2008-05-23,32.64534378051758,33.45822564909871,32.515283563577874,33.00301268472655,4417028
156,2008-05-26,32.4014778137207,32.59657033574644,30.889516280728945,30.889516280728945,2605807
157,2008-05-27,31.4260311126709,32.807930734927155,31.27971277015466,32.45026171536845,3316550
158,2008-05-28,32.580322265625,32.77541264249274,30.987072059911032,31.539831435328622,4505700
159,2008-05-29,33.1168098449707,33.49073677135711,32.15760982525401,32.921719548888234,11026212
160,2008-05-30,32.06007385253906,33.32817110647657,31.930013613455838,33.19810866230977,4023430
161,2008-06-02,30.694435119628906,32.51529185140217,30.239219834143714,31.864983985697073,4431595
162,2008-06-03,29.556400299072266,30.56437275290198,29.2800195104749,30.239219921650378,6240766
163,2008-06-04,28.645967483520508,29.735227976065165,28.46713301307783,29.426333275346035,5762089
164,2008-06-05,28.59719467163086,28.808545312740193,27.63799436145574,28.613452752498272,9721099
165,2008-06-06,28.28830337524414,29.475112550868825,27.881862329841944,28.450879793405015,6317089
166,2008-06-09,27.898122787475586,28.580944683909348,26.662541463258485,27.963152919258803,6500809
167,2008-06-10,27.70302391052246,27.930632627821666,27.068976410391702,27.637993793472752,6717902
168,2008-06-11,27.833087921142578,28.28830097127504,27.63799535389517,27.963148162585107,2586175
169,2008-06-12,28.028188705444336,28.190765170242525,26.662546842156427,27.475429166147375,3244212
170,2008-06-13,27.84934425354004,28.255785238876285,27.556705421047862,27.97940448681425,4248430
171,2008-06-16,28.824800491333008,29.2637554000551,27.995660501413532,28.093206771712875,4354615
172,2008-06-17,29.68645668029785,29.91406319149169,28.32081540805136,29.231243657910177,4736084
173,2008-06-18,29.65394401550293,30.304251875000443,29.588913891078295,29.588913891078295,5055019
174,2008-06-19,29.019895553588867,29.588912983752355,28.548424409612995,29.06866979922451,4221271
175,2008-06-20,28.353334426879883,29.377567217772313,27.979409534939325,29.263762839311863,3837789
176,2008-06-23,27.36161994934082,28.223276384366578,27.085241330814252,28.125730081616712,4516050
177,2008-06-24,26.51621437072754,27.76805336631909,26.239833645441117,27.361610215275363,5238203
178,2008-06-25,25.784622192382812,26.321123390735224,25.19934675458166,26.012228694560097,3933879
179,2008-06-26,27.24781036376953,28.41836126855958,25.930941147151586,25.930941147151586,18253250
180,2008-06-27,26.04475212097168,26.92266669949194,25.8984337595797,26.33739104883983,6821283
181,2008-06-30,25.524505615234375,26.27235761930797,24.792911694852705,26.02849297918075,4596315
182,2008-07-01,23.719898223876953,25.524496346532032,22.80947012365534,25.524496346532032,6202295
183,2008-07-02,24.760395050048828,25.020517768852397,22.972054390264596,23.73616446329686,5245963
184,2008-07-03,24.11008644104004,24.760392056895,23.4110087860294,24.54904361377558,4726793
185,2008-07-04,24.43523597717285,24.90670704452261,23.57358203357099,23.736158415766308,4862814
186,2008-07-07,24.971736907958984,25.979711349575695,24.760388495240942,24.760388495240942,5528014
187,2008-07-08,25.703336715698242,26.337384254895177,23.085853946151765,23.085853946151765,8354280
188,2008-07-09,27.49167823791504,27.605480402902387,26.044746411656117,26.044746411656117,6860769
189,2008-07-10,28.694744110107422,29.036155025567222,26.72756903063311,27.491679069753438,7216175
190,2008-07-11,27.3291015625,29.328790522385955,27.117750906563995,28.971123743629438,6040791
191,2008-07-14,27.345354080200195,28.32081462492689,26.662534565499946,26.662534565499946,5942149
192,2008-07-15,26.207324981689453,26.955176977120903,26.01223459489248,26.6625402943835,3693378
193,2008-07-16,25.49198341369629,26.662534291261867,25.05302628333835,26.207319081060415,6973872
194,2008-07-17,26.792600631713867,26.987693224173363,26.012234672043665,26.012234672043665,5038238
195,2008-07-18,28.28830337524414,28.515909919652607,26.483704692641634,27.280328700613175,5983177
196,2008-07-21,29.881547927856445,30.060382394925963,28.30455608881169,28.77602717102523,8754188
197,2008-07-22,31.10088539123535,31.377264056004794,29.62143913306386,29.881561915558475,12631056
198,2008-07-23,33.29564666748047,33.945952111409795,31.89748952201581,32.48276486256881,12798869
199,2008-07-24,32.1251106262207,33.91345141199738,30.12542135688586,30.12542135688586,10764301
200,2008-07-25,32.19013595581055,33.230626749067305,30.97081287472875,31.783694928783284,10710381
201,2008-07-28,31.930023193359375,32.82419366931261,31.57235412094439,32.190143749569295,5533881
202,2008-07-29,30.645662307739258,31.702409055756075,30.40179767358153,31.21467978744062,5145929
203,2008-07-30,31.930023193359375,32.190143749569295,30.922048320251125,30.922048320251125,7354746
204,2008-07-31,30.80824089050293,32.48277948550629,30.40179980507746,32.48277948550629,6006517
205,2008-08-01,31.70241355895996,31.8324760387026,29.263766870982465,30.320513769106046,4699412
206,2008-08-04,31.89749526977539,32.48277071579192,31.068355238342253,31.068355238342253,4301346
207,2008-08-05,33.32817459106445,33.572039218655156,31.70240820204264,32.02756103883024,9161115
208,2008-08-06,32.48278045654297,34.514985944420864,32.25517388291746,34.514985944420864,8616591
209,2008-08-07,32.4014778137207,33.13307146369259,31.393503458392864,31.393503458392864,4809365
210,2008-08-08,31.84872817993164,32.64535217496902,31.734923807033258,32.027560472938006,4883824
211,2008-08-11,32.14136505126953,32.61283621827784,31.897500426428977,32.2551694248953,2714705
212,2008-08-12,31.588605880737305,32.51529234317166,31.34474125431603,32.35271372047369,5801276
213,2008-08-13,31.718660354614258,32.027555050793175,30.970808528808252,31.214673110804775,2754609
214,2008-08-14,30.954547882080078,31.86497375044789,30.889515572839766,31.539821024578515,2566362
215,2008-08-18,30.596887588500977,31.53982987612243,30.304250935124298,30.88952424187766,2963058
216,2008-08-19,30.027873992919922,30.726951756967708,29.410082238448812,30.548119448781495,2941144
217,2008-08-20,30.36927604675293,30.613140619358283,30.15792542744498,30.23921361831343,3319410
218,2008-08-21,30.044126510620117,30.5481137891595,29.686457550344805,30.23921686661103,4138486
219,2008-08-22,29.735227584838867,31.084612930349397,28.971119883122117,31.084612930349397,4139879
220,2008-08-25,30.060392379760742,30.466833483065788,29.849041682991654,30.466833483065788,2034227
221,2008-08-26,30.109159469604492,30.20670575934366,29.556400101194203,29.751490475588792,1489491
222,2008-08-27,29.507619857788086,30.483078146797617,29.3450434762865,30.27172973287887,4297168
223,2008-08-28,29.06867027282715,29.91406628836493,28.694743203863005,29.58891346583108,7382078
224,2008-08-29,30.271730422973633,30.385534774652424,29.45884849693469,29.588908723067583,2219080
225,2008-09-01,30.255352020263672,30.386397561288017,29.649261394001503,30.20620827603802,3417069
226,2008-09-02,31.84429168701172,31.975337231399976,30.206209051425922,30.4683023619912,5030404
227,2008-09-04,31.172679901123047,31.746008075896512,30.910586576868827,31.483914751642295,2813325
228,2008-09-05,30.48467445373535,30.82867168166324,30.14067722580746,30.795909194512742,3330688
229,2008-09-08,32.09001541137695,33.38409896422044,31.778778242213317,32.10639444403646,8377948
230,2008-09-09,32.204673767089844,32.466767124223786,31.467537449907034,32.090009450823786,3737279
231,2008-09-10,31.926193237304688,32.466758843314125,31.61495620533526,32.04085752432469,3847698
232,2008-09-11,31.074399948120117,31.77877379474631,30.828687831140382,31.77877379474631,2567354
233,2008-09-12,31.3856258392334,32.237428488875,30.87782049893893,31.287340576307276,6093354
234,2008-09-15,29.403541564941406,30.714005515897487,28.518978842403673,30.23896277803353,6770268
235,2008-09-16,29.976871490478516,30.23896474205028,27.84736743186388,28.256887443135927,4654621
236,2008-09-17,29.206985473632812,30.40278343836029,28.830225597693758,30.40278343836029,4674190
237,2008-09-18,29.141456604003906,29.71478474532197,27.044714575899047,28.830221771646134,6603710
238,2008-09-19,30.910573959350586,31.074381942420388,29.48544361792813,29.829440826732306,9821730
239,2008-09-22,30.23897933959961,33.08924177141787,29.993267214221433,31.778774880944955,4162514
240,2008-09-23,29.878589630126953,30.55020296909753,29.3216427960252,29.878589630126953,6569683
241,2008-09-24,30.566579818725586,30.894195817750276,29.583731821651526,29.976870576123513,5730103
242,2008-09-25,29.616500854492188,30.77953835237855,28.912124967873474,30.64849059073874,10926783
243,2008-09-26,29.141456604003906,29.7803097389036,28.63365345626747,29.7803097389036,4967945
244,2008-09-29,28.060319900512695,29.976872270033255,27.519752138503062,29.976872270033255,7859964
245,2008-09-30,28.10946273803711,29.157833599164334,26.536905335452058,26.536905335452058,6616439
246,2008-10-01,29.04317283630371,29.321645164958472,27.89651436034102,28.46984470921671,3743739
247,2008-10-03,29.452686309814453,29.813062575657163,28.66640657910745,29.19059306624545,4681406
248,2008-10-06,28.84660530090332,29.485456264527347,28.256895864562324,29.125079880277625,5560277
249,2008-10-07,29.796693801879883,30.435547044761396,28.830226644659174,28.830226644659174,9928258
250,2008-10-08,29.567354202270508,29.813066231663072,27.552514228178413,28.79745784324689,9985473
251,2008-10-10,29.38718032836914,30.058794004835026,27.208533415368912,29.45270534795771,9025179
252,2008-10-13,29.976871490478516,30.20620225243321,29.338020717251776,29.534591211377663,6805621
253,2008-10-14,29.256114959716797,31.090765388857253,29.02678421152127,30.140677686635613,5099383
254,2008-10-15,29.010412216186523,29.632881905701122,28.699177371429222,29.092316239637853,5495022
255,2008-10-16,27.896503448486328,28.60087906217501,27.35593802882174,28.60087906217501,6651066
256,2008-10-17,25.799776077270508,28.66641712303756,25.423016206753434,28.469848784401226,5586092
257,2008-10-20,26.094627380371094,27.126619398337265,25.275587154265626,25.898059059179065,7922965
258,2008-10-21,26.30757713317871,27.68356416202785,25.554059739207702,26.356718654220646,8047276
259,2008-10-22,24.866060256958008,26.242047017044325,24.620348256164444,26.045478749482395,5408099
260,2008-10-23,23.653886795043945,24.47292698112551,23.293508224452577,24.24359617338041,6641370
261,2008-10-24,20.590679168701172,23.260749748032,20.31220456859419,22.933133616983355,9905588
262,2008-10-27,19.00173568725586,20.31219991095784,17.03603935170289,20.213914649822478,12878172
263,2008-10-29,21.50800323486328,22.867609192325624,19.656970894342884,21.62266753941939,13094201
264,2008-10-31,22.883989334106445,23.588365264229108,21.753714262268705,22.63827726536829,8097887
265,2008-11-03,23.588363647460938,24.210833290217423,22.769321252682868,24.178070794582382,4951148
266,2008-11-04,24.62034797668457,24.816918463803315,23.146075988658502,23.26074025465429,4515828
267,2008-11-05,23.719411849975586,25.816156261353857,23.260747968523038,25.816156261353857,6145587
268,2008-11-06,22.933128356933594,24.489306844271354,22.458085520228927,23.260744412838687,4896229
269,2008-11-07,24.718637466430664,25.455773587069512,22.60551214316845,22.769320169977085,8250147
270,2008-11-10,25.27558708190918,25.848915238541743,24.7186401741096,25.48853665137147,3775177
271,2008-11-11,24.98072624206543,26.02909697994312,24.407398251780492,25.390246235126103,8900004
272,2008-11-12,23.93235969543457,25.521298583005258,23.637506110135703,25.521298583005258,5705390
273,2008-11-14,23.85045623779297,24.898829503129843,23.555602645534975,23.719410690520263,4038880
274,2008-11-17,24.83330535888672,25.652347833675307,22.605515426369735,25.652347833675307,5361538
275,2008-11-18,23.49007797241211,24.767779731262564,23.03141415046912,24.767779731262564,6392448
276,2008-11-19,22.916744232177734,24.325493403455088,22.621888514400755,23.58835744169476,5606729
277,2008-11-20,22.671031951904297,23.096930946875112,21.704563037101767,22.933122957490014,5080395
278,2008-11-21,24.112552642822266,24.866070190634098,21.950285283325545,22.52361351421447,8350092
279,2008-11-24,24.718637466430664,25.11177628641367,23.490077265365915,24.83330175212357,5420119
280,2008-11-25,24.112552642822266,25.27559035555476,23.915984296733804,24.980736725527517,5453771
281,2008-11-26,24.65311050415039,25.02986801297138,23.670262510577533,24.37463601725614,5246053
282,2008-11-27,24.65311050415039,24.65311050415039,24.65311050415039,24.65311050415039,0
283,2008-11-28,24.259979248046875,24.73502441267814,23.293512111549493,23.9159840899195,8464961
284,2008-12-01,24.063405990600586,25.685105054200424,23.96512072757877,24.73501936249629,5733003
285,2008-12-02,23.85045623779297,24.112549554127188,23.096938786502893,23.883218735505547,5879324
286,2008-12-03,24.571208953857422,24.882443738487307,23.342648839432808,24.079784908087575,6430656
287,2008-12-04,25.75063133239746,25.881679108219434,21.786475550536103,21.786475550536103,4648185
288,2008-12-05,25.439393997192383,26.667954278287443,24.587591313584323,24.587591313584323,5338962
289,2008-12-08,25.50491714477539,26.340338592624857,24.407404610516377,26.127389029469914,11709287
290,2008-12-10,25.095399856567383,26.700720160514688,24.735023461485405,26.700720160514688,11172070
291,2008-12-11,24.816926956176758,25.53768195260817,24.423785847406045,25.53768195260817,9867592
292,2008-12-12,24.047029495239258,24.325504091867682,23.522842803393658,24.210837558717376,9847702
293,2008-12-15,24.440170288085938,24.98073827232645,24.243601929826028,24.866071730332916,5741641
294,2008-12-16,25.37386703491211,25.685101810350563,23.2607419230762,24.571208228216623,9183505
295,2008-12-17,25.34110450744629,26.04548028430186,24.66949122134245,26.04548028430186,8720755
296,2008-12-18,26.094627380371094,26.373101945962475,24.767781769722475,24.767781769722475,12640018
297,2008-12-19,27.3559513092041,27.68356741272311,26.061868144661787,26.864527153925582,10050607
298,2008-12-22,27.372329711914062,27.601660516168334,26.42224177744826,26.42224177744826,6524631
299,2008-12-23,26.815378189086914,27.634418288561395,26.618809898286116,27.192137967918253,5151765
300,2008-12-24,26.356718063354492,27.175758207616344,22.11408833864722,22.11408833864722,13318746
301,2008-12-26,26.405866622924805,27.798235239366257,25.717874051403715,27.798235239366257,5480531
302,2008-12-29,26.962806701660156,27.175756234995326,25.881673345353594,26.70071343016335,3418418
303,2008-12-30,26.913658142089844,27.355940597370424,25.91442897326973,26.897276898970556,4868199
304,2008-12-31,27.241283416748047,27.65080352558895,26.63519498873677,27.65080352558895,4396180
305,2009-01-02,27.634422302246094,28.09308615764224,27.1102378955218,28.09308615764224,3976548
306,2009-01-05,27.01194953918457,28.09308294836924,26.667952242381922,28.09308294836924,4505326
307,2009-01-06,26.815378189086914,28.0439405600871,26.37309786844377,28.0439405600871,3969700
